time,latitude,longitude,mag
1980-05-28T00:08:19.370Z,37.5111667,-118.7991667,3.63
1980-05-28T01:55:07.220Z,37.4526667,-118.8055,3.66
1980-05-28T04:02:58.290Z,37.5985,-118.7886667,3.9
1980-05-28T04:22:10.950Z,37.5511667,-118.9138333,3.9
1980-05-28T05:16:22.980Z,37.5771667,-118.889,4.9
1980-05-28T05:48:23.020Z,37.6263333,-118.8646667,4.6
1980-05-28T06:07:43.010Z,37.584,-118.9071667,4
1980-05-28T06:49:19.240Z,37.6378333,-118.8645,3.71
1980-05-28T10:13:02.180Z,37.4761667,-118.8345,3.7
1980-05-28T11:54:37.380Z,37.4666667,-118.8156667,4.4
1980-05-28T14:06:29.820Z,37.524,-118.7856667,3.5
1980-05-28T14:18:22.030Z,37.4635,-118.8473333,3.7
1980-05-28T15:45:15.860Z,37.5603333,-118.8843333,3.5
1980-05-28T23:07:45.410Z,37.6105,-118.664,3.57
1980-05-29T03:38:45.720Z,34.9071667,-120.8473333,4.9
1980-05-29T04:18:52.380Z,37.5461667,-118.8161667,4.2
1980-05-29T04:58:56.780Z,37.528,-118.857,3.9
1980-05-29T05:55:43.600Z,37.5096667,-118.8735,4
1980-05-29T07:32:20.760Z,37.484,-118.8106667,3.5
1980-05-29T16:56:56.420Z,37.5041667,-118.8743333,4
1980-05-29T17:21:00.960Z,37.5145,-118.8395,4.1
1980-05-29T18:53:50.940Z,37.5018333,-118.8686667,3.5
1980-05-30T15:41:57.740Z,37.5676667,-118.8905,4
1980-05-30T15:49:01.940Z,37.5346667,-118.7851667,3.5
1980-05-30T19:49:02.360Z,37.5741667,-118.8706667,3.7
1980-05-30T23:02:32.050Z,37.5443333,-118.827,3.58
1980-05-31T00:58:17.300Z,37.4961667,-118.8481667,4.5
1980-05-31T08:05:19.280Z,37.5633333,-118.8196667,4.1
1980-05-31T10:11:30.610Z,37.5885,-118.8166667,4.2
1980-05-31T10:14:30.640Z,37.5893333,-118.8175,3.61
1980-05-31T13:13:40.160Z,37.5878333,-118.8143333,3.68
1980-05-31T14:19:47.960Z,37.9136667,-118.9875,3.69
1980-05-31T14:20:50.390Z,37.5976667,-118.9106667,3.5
1980-05-31T15:16:11.410Z,37.6025,-118.7821667,4.9
1980-05-31T15:20:19.270Z,37.599,-118.7798333,4
1980-05-31T15:30:52.700Z,37.5945,-118.7946667,3.8
