time,latitude,longitude,mag
2014-06-18T18:01:19.400Z,36.7227,-97.9121,2.6
2014-06-18T19:11:33.000Z,36.723,-97.9006,3.6
2014-06-20T15:19:22.100Z,36.89,-97.3926,2.5
2014-06-20T20:36:48.080Z,36.7416,-98.0435,2.9
2014-06-20T23:10:55.900Z,36.7256,-97.903,3.9
2014-06-21T01:57:14.000Z,36.7197,-97.8843,3
2014-06-21T11:03:21.500Z,36.72,-97.8929,2.5
2014-06-22T07:47:28.600Z,36.8857,-97.39,2.7
2014-06-23T07:40:12.300Z,36.8851,-97.378,2.7
2014-06-23T09:43:47.700Z,36.8521,-97.856,2.8
2014-06-23T09:48:01.000Z,36.8534,-97.8595,3.3
2014-06-23T13:44:59.400Z,36.8512,-97.856,3.4
2014-06-23T15:26:14.800Z,36.855,-97.8542,2.9
2014-06-24T11:38:19.900Z,36.8522,-98.1105,2.8
2014-06-24T13:01:06.900Z,36.8833,-97.3921,2.6
2014-06-24T14:20:35.000Z,36.8843,-97.3762,2.8
2014-06-24T16:57:30.700Z,36.884,-97.3773,3.2
2014-06-24T17:38:10.300Z,36.871,-97.694,3
2014-06-24T20:48:16.350Z,37.2365,-97.9705,2.81
2014-06-26T01:45:12.470Z,37.2396,-97.9912,2.6
2014-06-26T07:45:55.500Z,36.755,-98.0469,3.2
2014-06-26T07:57:16.200Z,36.7578,-98.0499,3
2014-06-26T08:11:23.400Z,36.756,-98.0441,2.8
2014-06-26T09:49:01.570Z,37.1173333,-97.647,2.74
2014-06-26T09:59:05.710Z,37.1188333,-97.6508333,2.67
2014-06-26T14:02:50.200Z,36.8682,-97.6881,3.2
2014-06-26T17:20:18.600Z,36.8963,-97.3908,2.5
2014-06-27T22:35:04.800Z,36.7186,-97.9033,3.7
2014-06-28T06:08:44.700Z,36.6833,-98.2613,3
2014-06-30T01:30:44.300Z,36.8531,-97.8543,3
2014-06-30T13:19:06.000Z,36.7201,-97.9095,2.5
2014-07-01T15:25:19.400Z,36.7936,-97.6663,2.7
2014-07-02T09:00:37.500Z,36.854,-97.8568,2.8
2014-07-03T13:43:47.100Z,36.86,-97.6931,2.5
2014-07-03T14:43:41.600Z,36.7556,-98.0476,3.1
2014-07-03T20:24:20.000Z,36.7602,-98.0515,3
2014-07-03T23:36:25.700Z,36.7181,-97.9043,2.6
2014-07-04T03:48:13.300Z,36.8861,-97.3729,2.8
2014-07-04T04:55:09.700Z,36.894,-97.3706,3.2
2014-07-04T18:20:52.480Z,37.214,-97.881,2.59
2014-07-04T20:48:01.900Z,36.7233,-97.9285,3
2014-07-06T04:10:46.100Z,36.7497,-97.7497,3.3
2014-07-06T15:22:05.600Z,36.7273,-97.893,3.1
2014-07-06T15:43:56.800Z,36.7541,-98.0423,2.8
2014-07-07T03:52:09.200Z,36.8557,-98.1139,2.7
2014-07-07T06:53:06.300Z,36.7575,-98.0487,3
2014-07-07T07:44:13.900Z,36.6773,-98.2108,3.2
2014-07-08T15:08:33.600Z,36.7581,-98.0505,2.8
2014-07-09T02:10:04.440Z,37.1046,-97.7864,3
2014-07-10T02:04:56.680Z,37.2675,-97.6271,2.5
2014-07-10T05:35:46.700Z,36.8699,-97.9747,2.6
2014-07-10T09:36:49.600Z,36.8061,-98.3612,2.9
2014-07-11T21:02:27.800Z,36.6774,-97.7229,2.5
2014-07-12T14:38:56.010Z,37.1451,-97.5295,2.7
2014-07-14T06:35:18.200Z,36.714,-97.8847,2.5
2014-07-14T07:15:51.100Z,36.713,-97.888,3.9
2014-07-14T11:06:14.200Z,36.7211,-97.8804,2.7
2014-07-14T22:24:16.900Z,36.7477,-98.0144,2.5
2014-07-15T05:00:50.700Z,38.639,-103.0338,3
2014-07-15T10:47:53.900Z,36.7496,-97.7474,3
2014-07-16T08:58:58.300Z,36.8539,-97.8552,2.7
2014-07-16T09:18:05.900Z,36.7946,-97.6662,2.5
2014-07-17T10:40:43.190Z,37.1223,-97.7918,3.6
2014-07-17T15:35:24.900Z,36.6766,-98.2139,2.5
2014-07-18T13:41:13.000Z,36.675,-98.2098,3.3
2014-07-18T14:22:03.500Z,36.6762,-98.2116,2.5
2014-07-19T02:14:46.400Z,36.9272,-98.006,2.6
2014-07-20T00:24:58.390Z,37.2344,-97.9489,3
2014-07-20T09:15:03.300Z,37.2371667,-97.9681667,2.56
2014-07-20T12:24:58.230Z,37.3394,-98.0905,3.3
2014-07-22T08:28:07.800Z,37.236,-97.9703333,2.52
2014-07-26T05:17:54.360Z,37.2271667,-97.8891667,2.52
2014-07-26T10:57:10.970Z,37.1081,-97.7961,3.4
2014-07-26T20:04:12.550Z,37.0606667,-98.0531667,2.62
2014-07-27T20:39:10.560Z,36.8181,-97.8497,2.9
2014-07-28T15:08:04.220Z,36.747,-98.406,3
2014-07-28T22:26:50.800Z,36.7469,-98.408,3.3
2014-07-29T02:46:36.000Z,36.7561,-98.0453,4.3
2014-07-29T07:39:52.200Z,36.75,-98.0394,2.7
2014-08-01T14:19:21.100Z,36.7498,-98.0449,3.1
2014-08-01T14:44:27.700Z,36.7621,-98.0439,3.2
2014-08-02T01:44:30.400Z,36.773,-98.069,3.1
2014-08-02T19:03:13.500Z,36.8531,-97.8511,2.7
2014-08-04T02:38:25.700Z,36.7298,-97.8801,2.7
2014-08-04T12:50:27.080Z,37.2357,-97.9807,2.5
2014-08-05T05:40:52.000Z,36.6777,-98.2132,2.8
2014-08-05T13:59:07.150Z,36.671,-98.146,2.8
2014-08-05T17:09:56.890Z,36.818,-97.989,3.3
2014-08-06T04:48:21.380Z,37.0581667,-97.9035,2.77
2014-08-06T10:56:03.400Z,36.7194,-98.4182,2.6
2014-08-07T16:39:21.400Z,36.8175,-97.9961,3.2
2014-08-10T14:07:11.220Z,36.86,-97.872,2.8
2014-08-10T14:19:15.190Z,36.86,-97.87,2.8
2014-08-10T14:54:27.280Z,36.859,-97.863,3.3
2014-08-11T04:18:50.300Z,36.8162,-97.9948,2.5
2014-08-15T12:09:02.400Z,36.8117,-97.7463,2.5
2014-08-16T10:54:24.800Z,36.8611,-97.8714,3.4
2014-08-17T02:13:42.700Z,36.7238,-97.9192,2.9
2014-08-17T06:18:43.200Z,36.8605,-97.873,3.4
2014-08-17T06:31:10.300Z,36.8516,-97.8693,3.2
2014-08-17T07:28:37.200Z,36.8546,-97.8671,2.7
2014-08-17T07:29:25.940Z,36.8481,-97.8609,2.6
2014-08-17T15:59:05.600Z,36.8584,-97.8714,3.1
2014-08-17T16:35:07.700Z,36.8527,-97.8712,3.1
2014-08-17T16:50:07.600Z,36.7448,-98.346,2.6
2014-08-17T23:30:32.400Z,36.8577,-97.8678,2.9
2014-08-18T01:25:57.400Z,36.8395,-98.2541,3.7
2014-08-18T19:53:32.200Z,36.8259,-97.9824,2.6
2014-08-20T00:42:13.100Z,36.9604,-97.6629,2.5
2014-08-20T12:27:40.200Z,36.8571,-97.8673,3
2014-08-20T16:33:58.840Z,37.2456,-97.9612,3.1
2014-08-22T08:06:57.300Z,36.9724,-97.8554,2.7
2014-08-22T19:23:10.600Z,36.8594,-98.2553,3.1
2014-08-23T11:22:12.800Z,36.7201,-97.9197,3.3
