time,latitude,longitude,mag
2014-08-10T14:54:27.280Z,36.859,-97.863,3.3
2014-08-10T22:29:04.280Z,36.2885,-97.1224,3.3
2014-08-11T00:38:32.500Z,35.7745,-97.4815,2.7
2014-08-11T02:54:17.500Z,35.9457,-96.7678,2.7
2014-08-11T03:06:11.600Z,35.9478,-96.7622,2.5
2014-08-11T04:18:50.300Z,36.8162,-97.9948,2.5
2014-08-11T06:25:39.800Z,36.556,-98.1569,2.6
2014-08-11T13:13:10.530Z,36.221,-97.554,2.6
2014-08-12T12:34:19.100Z,36.044,-97.514,3
2014-08-13T04:11:25.500Z,35.0159,-97.8288,2.5
2014-08-13T15:44:28.100Z,36.6268,-97.685,3.3
2014-08-14T06:19:09.000Z,36.6572,-98.2728,2.7
2014-08-14T08:26:40.300Z,36.2168,-97.561,2.5
2014-08-14T14:15:31.600Z,35.8614,-97.3225,3.2
2014-08-14T16:38:05.200Z,35.3781,-96.494,2.8
2014-08-14T17:32:50.700Z,35.8687,-97.3228,2.5
2014-08-14T19:04:38.100Z,36.3609,-97.1216,2.7
2014-08-14T23:20:32.500Z,36.3608,-97.1233,2.5
2014-08-15T02:49:35.000Z,35.8761,-97.1376,2.9
2014-08-15T12:09:02.400Z,36.8117,-97.7463,2.5
2014-08-16T10:54:24.800Z,36.8611,-97.8714,3.4
2014-08-17T02:13:42.700Z,36.7238,-97.9192,2.9
2014-08-17T06:18:43.200Z,36.8605,-97.873,3.4
2014-08-17T06:31:10.300Z,36.8516,-97.8693,3.2
2014-08-17T07:28:37.200Z,36.8546,-97.8671,2.7
2014-08-17T07:29:25.940Z,36.8481,-97.8609,2.6
2014-08-17T13:43:31.300Z,36.2779,-97.2596,2.9
2014-08-17T15:59:05.600Z,36.8584,-97.8714,3.1
2014-08-17T16:35:07.700Z,36.8527,-97.8712,3.1
2014-08-17T16:50:07.600Z,36.7448,-98.346,2.6
2014-08-17T23:30:32.400Z,36.8577,-97.8678,2.9
2014-08-18T01:25:57.400Z,36.8395,-98.2541,3.7
2014-08-18T02:50:09.200Z,35.372,-96.487,3.5
2014-08-18T07:11:47.200Z,36.4018,-97.0914,2.6
2014-08-18T13:07:56.300Z,36.1347,-96.8345,2.5
2014-08-18T14:40:43.200Z,36.2962,-97.6944,2.6
2014-08-18T16:22:46.200Z,36.1723,-96.6968,2.5
2014-08-18T19:14:24.300Z,36.6317,-98.188,3.4
2014-08-18T19:53:32.200Z,36.8259,-97.9824,2.6
2014-08-19T00:36:38.550Z,36.3147,-96.8752,2.5
2014-08-19T12:04:28.300Z,36.0736,-97.5574,2.7
2014-08-19T12:41:35.700Z,35.7727,-97.4677,4.4
2014-08-19T12:44:28.300Z,35.7681,-97.466,2.9
2014-08-19T12:45:51.300Z,35.7696,-97.4791,2.5
2014-08-19T13:16:54.300Z,35.5916,-97.3782,2.5
2014-08-19T17:15:33.400Z,35.8097,-97.4413,2.7
2014-08-19T23:07:16.900Z,35.7641,-97.4698,2.7
2014-08-20T00:42:13.100Z,36.9604,-97.6629,2.5
2014-08-20T11:01:39.400Z,35.8832,-97.2625,3.1
2014-08-20T11:03:13.100Z,35.8828,-97.2646,2.7
2014-08-20T11:31:59.300Z,35.886,-97.2634,3.3
2014-08-20T12:01:57.400Z,35.8851,-97.2638,2.7
2014-08-20T12:27:40.200Z,36.8571,-97.8673,3
2014-08-20T12:38:06.200Z,35.8829,-97.2688,3
2014-08-20T13:52:26.600Z,35.8862,-97.2681,2.5
2014-08-20T22:54:00.300Z,36.2563,-97.0826,2.8
2014-08-21T05:36:00.500Z,35.5196,-97.1666,2.6
2014-08-21T07:09:53.100Z,36.257,-97.0819,2.7
2014-08-21T07:41:38.300Z,35.7629,-97.4987,2.8
2014-08-21T12:51:02.400Z,36.4996,-99.0323,2.7
2014-08-21T15:55:49.000Z,36.5134,-99.017,2.6
2014-08-22T03:01:53.500Z,35.9365,-97.2019,2.6
2014-08-22T03:09:58.500Z,35.9377,-97.2015,2.6
2014-08-22T08:06:57.300Z,36.9724,-97.8554,2.7
2014-08-22T10:22:33.600Z,36.5116,-99.0216,2.6
2014-08-22T11:22:40.800Z,36.5084,-99.0278,2.8
2014-08-22T14:00:49.300Z,36.5105,-98.9986,2.7
2014-08-22T19:23:10.600Z,36.8594,-98.2553,3.1
2014-08-23T11:06:34.000Z,35.8135,-97.4358,3
2014-08-23T11:22:12.800Z,36.7201,-97.9197,3.3
2014-08-25T02:12:30.000Z,35.818,-97.4314,2.7
2014-08-25T02:13:22.500Z,35.8172,-97.4331,2.9
2014-08-25T13:22:41.700Z,36.181,-96.8755,2.8
2014-08-25T14:49:44.200Z,36.3116,-96.8814,2.9
2014-08-25T17:42:13.700Z,36.2841,-97.4816,2.6
2014-08-25T21:41:07.300Z,36.1175,-97.3161,3.3
2014-08-26T07:59:04.500Z,36.8546,-97.8645,2.6
2014-08-26T13:07:18.300Z,36.2141,-97.5474,2.5
2014-08-26T13:53:35.500Z,35.521,-97.1614,2.5
2014-08-26T16:05:10.000Z,35.8168,-97.4346,3.1
2014-08-27T10:36:00.060Z,35.94,-96.8084,3
2014-08-27T15:44:24.800Z,36.0942,-97.2286,3.2
2014-08-28T02:13:32.300Z,36.2221,-97.5568,2.7
2014-08-29T03:01:27.060Z,36.254,-97.4547,3.1
2014-08-29T09:52:13.500Z,36.2212,-97.5554,3
2014-08-29T13:37:02.100Z,36.6771,-97.9859,2.5
2014-08-29T15:39:25.300Z,35.8189,-97.4313,3.2
2014-08-30T22:39:36.400Z,36.127,-97.25,2.5
2014-08-31T07:20:19.800Z,36.6189,-97.9985,3.4
2014-08-31T16:57:17.000Z,36.625,-97.9865,3.4
2014-08-31T18:49:01.400Z,35.5881,-97.3216,3.2
2014-08-31T20:46:09.100Z,36.0116,-96.792,2.6
2014-08-31T22:04:51.800Z,35.5875,-97.3212,3.1
2014-09-01T11:46:49.200Z,36.1954,-97.4061,3
2014-09-01T17:36:12.600Z,36.9043,-97.7616,3
2014-09-01T18:00:05.800Z,36.1606,-96.6821,2.6
2014-09-01T18:31:06.300Z,36.7266,-97.9132,3.2
2014-09-01T18:33:50.600Z,36.7215,-97.9153,2.7
2014-09-02T04:58:06.600Z,36.7184,-97.9189,3.3
2014-09-02T08:05:10.300Z,36.5191,-98.4726,3.4
2014-09-02T20:55:15.200Z,35.5317,-98.0839,2.7
2014-09-03T12:56:37.400Z,36.1785,-96.7892,2.8
2014-09-03T17:14:53.900Z,36.903,-97.7594,2.7
2014-09-04T11:41:20.400Z,36.5792,-97.6055,3.4
2014-09-04T23:02:42.200Z,36.1973,-97.4039,3
2014-09-04T23:32:05.600Z,36.1983,-97.4191,3.3
2014-09-05T02:26:23.300Z,36.1965,-97.4058,2.6
2014-09-05T08:54:50.700Z,36.6264,-97.7147,2.5
2014-09-05T18:02:34.900Z,36.9014,-97.7583,2.5
2014-09-05T20:57:52.100Z,36.6771,-97.7265,2.6
2014-09-05T21:30:28.300Z,36.3481,-96.7958,2.7
2014-09-06T01:52:48.600Z,36.5865,-97.8148,2.9
2014-09-06T07:45:27.700Z,36.2869,-96.8643,2.6
2014-09-06T15:47:57.000Z,36.563,-98.3432,2.8
2014-09-06T18:53:59.100Z,36.6357,-97.7,3.4
2014-09-06T21:32:05.400Z,36.6334,-97.6973,2.5
2014-09-07T10:40:48.200Z,36.6296,-97.7032,2.7
2014-09-07T11:51:32.700Z,36.8188,-97.7186,2.7
2014-09-07T16:31:49.200Z,36.6325,-97.6969,2.8
2014-09-07T18:15:32.100Z,36.529,-98.4237,2.6
2014-09-08T01:52:57.600Z,36.82,-97.7158,3.1
2014-09-08T16:21:34.000Z,36.821,-97.7216,3.9
2014-09-08T18:04:22.500Z,36.8141,-97.7236,3.6
2014-09-08T20:16:30.200Z,36.3188,-96.9769,2.7
2014-09-08T20:39:35.700Z,36.3169,-96.9768,2.7
2014-09-08T21:02:14.900Z,36.8539,-97.8867,3.5
2014-09-09T09:06:46.500Z,36.1976,-97.4119,3.4
2014-09-09T10:06:44.100Z,36.217,-97.3944,3
2014-09-09T13:37:45.400Z,36.6786,-97.7243,2.6
2014-09-09T19:49:28.000Z,36.1783,-96.9684,3
2014-09-09T23:55:11.200Z,36.9024,-97.8896,2.8
2014-09-10T00:11:42.700Z,36.9682,-97.7852,3.3
2014-09-10T02:27:00.900Z,36.9697,-97.7864,2.8
2014-09-10T04:04:01.000Z,35.7736,-97.4845,2.6
2014-09-10T06:14:03.500Z,36.2169,-97.3939,2.8
2014-09-10T12:55:13.200Z,36.8204,-97.7207,2.6
2014-09-10T17:18:24.500Z,36.8208,-97.7194,2.5
2014-09-10T20:34:40.500Z,36.9637,-97.7881,2.7
2014-09-11T06:58:36.200Z,36.1895,-96.9045,2.5
2014-09-11T07:53:21.800Z,36.9658,-97.7925,2.6
2014-09-11T15:55:50.500Z,36.9681,-97.7802,2.6
2014-09-12T07:05:30.900Z,36.5,-99.0133,2.5
2014-09-12T14:41:55.900Z,36.1839,-97.2705,3.7
2014-09-12T18:28:58.100Z,35.9651,-97.3587,2.5
2014-09-12T21:25:45.600Z,36.8611,-97.8712,2.6
2014-09-12T23:16:35.300Z,36.2751,-97.0249,2.5
2014-09-13T07:02:05.700Z,36.6674,-97.6706,2.5
2014-09-13T08:22:30.600Z,36.6233,-97.6933,3.4
2014-09-13T16:58:10.100Z,36.2223,-97.5547,3.2
2014-09-13T20:01:07.600Z,36.1963,-97.4148,3
2014-09-14T03:52:46.700Z,36.1777,-97.2636,2.8
2014-09-14T04:10:05.100Z,36.1785,-97.2678,3.3
2014-09-14T12:01:02.500Z,36.6289,-97.9818,3.5
2014-09-14T18:15:52.800Z,35.591,-97.3947,2.8
2014-09-14T18:31:11.500Z,35.8157,-97.4161,2.7
2014-09-15T00:11:16.500Z,35.8164,-97.4177,3.1
2014-09-15T02:50:16.100Z,36.8442,-97.8781,2.6
2014-09-15T09:21:22.400Z,36.8405,-98.2455,3.1
2014-09-15T12:09:28.500Z,36.2954,-97.5269,2.5
2014-09-15T13:27:40.100Z,36.6337,-97.9813,3.1
2014-09-15T15:34:54.100Z,36.5526,-97.0497,2.5
2014-09-15T20:08:03.300Z,35.8141,-97.4275,3.9
2014-09-15T20:14:12.500Z,35.8203,-97.4257,3.2
2014-09-15T20:29:27.800Z,35.8209,-97.4289,2.6
2014-09-15T21:00:14.100Z,35.821,-97.4275,2.7
2014-09-16T06:16:30.400Z,35.8204,-97.4227,3
2014-09-16T08:18:07.600Z,36.82,-97.7142,2.6
2014-09-16T13:38:12.600Z,36.184,-96.91,2.5
2014-09-16T13:49:15.800Z,36.1462,-96.8053,2.8
2014-09-16T14:31:32.400Z,36.1444,-96.8075,2.5
2014-09-16T19:21:06.300Z,36.7524,-98.0866,2.6
2014-09-16T22:35:03.900Z,36.8204,-97.715,3.2
2014-09-17T04:07:48.400Z,36.2015,-97.415,2.6
2014-09-17T09:59:39.000Z,35.8166,-97.4201,2.5
2014-09-17T11:09:05.200Z,36.846,-97.8781,3.2
2014-09-17T11:58:26.100Z,36.1479,-96.8049,3
2014-09-17T12:02:55.100Z,36.1468,-96.8081,3.2
2014-09-17T12:09:51.600Z,36.1379,-96.8052,2.6
2014-09-17T13:21:54.600Z,36.1783,-97.2639,3.3
2014-09-17T16:33:23.400Z,35.8181,-97.4424,2.5
2014-09-17T18:28:31.600Z,36.1808,-97.2669,2.7
2014-09-17T19:05:15.800Z,36.7548,-98.091,2.7
2014-09-17T19:57:25.200Z,36.1764,-97.2625,2.5
2014-09-17T21:01:16.000Z,36.4832,-98.5116,2.8
2014-09-18T07:12:40.400Z,36.1813,-97.2693,3.8
2014-09-18T10:28:48.400Z,36.7383,-97.8839,2.9
2014-09-18T13:22:25.200Z,36.8451,-97.8798,2.7
2014-09-18T19:52:32.000Z,36.2725,-97.2529,3.2
2014-09-19T00:08:03.200Z,35.818,-97.4225,3
2014-09-19T01:31:53.500Z,36.6028,-97.6131,3.8
2014-09-19T01:34:34.600Z,36.6022,-97.6084,3.3
2014-09-19T03:11:44.400Z,36.7537,-98.0885,2.7
2014-09-19T04:21:06.800Z,35.8174,-97.4233,2.5
2014-09-19T05:08:02.900Z,36.1779,-97.2593,3.3
2014-09-19T06:13:42.600Z,35.5376,-97.2645,2.8
2014-09-19T10:55:21.000Z,36.8209,-97.7187,3
2014-09-19T12:03:42.800Z,36.8219,-97.723,2.7
2014-09-19T12:46:51.500Z,36.7384,-97.8794,2.7
2014-09-19T16:01:16.700Z,36.8182,-97.7123,2.7
2014-09-19T17:23:17.800Z,35.8185,-97.4199,3.6
2014-09-19T21:47:24.900Z,35.6695,-97.1011,2.7
2014-09-20T07:10:18.800Z,36.822,-97.7235,3
2014-09-20T08:44:22.600Z,36.1867,-96.7669,2.7
2014-09-20T19:15:09.000Z,35.8203,-97.4204,2.8
2014-09-21T00:34:39.200Z,36.2715,-97.5654,2.6
2014-09-21T00:36:12.100Z,35.8207,-97.4231,3.1
2014-09-21T22:08:36.300Z,36.1138,-97.0014,2.8
2014-09-22T00:13:08.100Z,35.8131,-97.414,2.7
2014-09-22T03:40:35.500Z,36.1777,-97.2583,2.5
2014-09-22T19:58:46.200Z,36.3788,-96.9441,2.7
2014-09-23T03:45:49.700Z,36.8161,-97.9879,2.8
2014-09-23T07:58:02.800Z,35.4467,-96.5259,3.3
2014-09-23T10:34:00.900Z,35.8184,-97.4203,3
2014-09-23T14:27:23.200Z,36.6112,-98.2475,2.5
2014-09-23T15:07:43.500Z,35.8166,-97.4237,2.5
2014-09-24T02:40:35.000Z,36.8215,-97.7201,2.7
2014-09-24T05:49:33.700Z,36.4035,-96.7616,3.5
2014-09-24T08:33:36.300Z,36.1125,-96.9948,2.5
2014-09-25T05:08:25.000Z,35.9279,-97.4381,2.7
2014-09-25T10:56:50.800Z,35.1033,-96.1374,2.7
2014-09-25T19:24:43.600Z,36.0591,-97.52,2.6
2014-09-25T20:12:36.100Z,36.8157,-97.9889,2.7
2014-09-25T22:43:17.900Z,35.1011,-96.1347,2.6
2014-09-26T01:56:05.000Z,35.8605,-97.4727,2.6
2014-09-26T12:19:22.800Z,36.309,-96.9673,2.9
2014-09-26T13:27:38.500Z,36.3028,-96.9742,3.2
2014-09-27T01:41:56.700Z,36.4233,-97.0396,2.7
2014-09-27T12:14:49.100Z,35.82,-97.4318,3.4
2014-09-27T12:29:20.100Z,35.8264,-97.4327,3.1
2014-09-28T02:26:03.000Z,36.3908,-97.152,3.2
2014-09-28T10:40:37.300Z,36.3904,-97.1557,2.7
2014-09-28T13:31:18.200Z,36.2686,-97.5598,2.6
2014-09-28T19:59:25.000Z,35.816,-97.4167,2.9
2014-09-29T14:43:39.500Z,36.0776,-97.23,3.1
2014-09-29T20:05:16.700Z,35.974,-97.5512,2.5
2014-09-29T21:10:00.400Z,36.8194,-97.7131,2.6
2014-09-30T03:01:25.900Z,36.2237,-97.5535,4
2014-09-30T03:18:05.800Z,36.2223,-97.5564,2.6
2014-09-30T04:35:59.200Z,36.2241,-97.5602,2.7
2014-09-30T05:35:36.800Z,36.2093,-97.5363,3
2014-09-30T05:58:46.300Z,36.2117,-97.5403,2.9
2014-09-30T06:06:01.100Z,36.2142,-97.5356,3.2
2014-09-30T06:21:59.800Z,36.1727,-97.2471,3
2014-09-30T12:08:51.200Z,36.6386,-97.7004,2.6
2014-09-30T14:43:16.700Z,36.3618,-97.2304,2.6
2014-09-30T16:29:02.900Z,36.2171,-96.7133,2.6
2014-09-30T19:34:22.100Z,36.1769,-97.2499,2.6
2014-09-30T22:12:10.400Z,35.5909,-97.3945,3
2014-10-01T00:09:57.600Z,36.7498,-98.1252,2.5
2014-10-01T01:30:50.400Z,36.8583,-97.8752,2.6
2014-10-01T03:49:09.900Z,36.8597,-97.8739,2.5
2014-10-01T07:45:07.200Z,36.6308,-97.7094,2.5
2014-10-01T18:18:55.300Z,36.7654,-97.9862,3.6
2014-10-01T19:24:16.000Z,36.8599,-97.861,3
2014-10-01T21:17:11.300Z,36.3918,-97.1529,2.8
2014-10-01T22:15:01.200Z,35.8158,-97.4202,3
2014-10-02T01:20:00.100Z,36.1799,-97.2545,2.8
2014-10-02T08:19:01.220Z,35.5925,-97.3806,2.5
2014-10-02T10:46:55.100Z,35.8172,-97.4193,2.8
2014-10-02T19:20:01.800Z,36.8495,-98.2491,2.7
2014-10-03T00:17:57.800Z,36.8531,-97.8542,2.7
2014-10-03T00:19:11.200Z,36.8499,-97.8521,3.1
2014-10-03T05:48:04.700Z,36.2702,-97.5998,2.5
2014-10-03T05:52:07.500Z,36.6791,-97.7256,2.8
2014-10-03T06:53:03.500Z,36.8428,-98.2329,2.7
2014-10-03T09:14:05.600Z,35.8156,-97.4197,2.5
2014-10-03T09:46:41.000Z,36.7705,-97.9886,2.7
2014-10-03T23:58:03.400Z,36.1319,-97.3017,2.6
2014-10-04T04:58:07.800Z,36.1324,-97.3063,2.5
2014-10-04T09:22:53.100Z,36.3925,-97.1603,2.6
2014-10-04T14:11:24.400Z,36.3083,-96.9706,3
2014-10-04T19:11:51.000Z,36.8348,-98.0274,2.7
2014-10-04T20:23:08.900Z,36.8451,-97.8812,3.1
2014-10-04T23:07:46.700Z,36.8461,-97.8737,2.9
2014-10-05T01:10:31.600Z,36.6154,-98.3578,3.2
2014-10-05T10:24:50.900Z,35.8171,-97.422,3
2014-10-05T12:47:19.000Z,36.7465,-98.3611,2.5
2014-10-05T15:18:50.800Z,36.7697,-97.9958,2.6
2014-10-05T15:35:26.600Z,36.768,-98.0022,2.7
2014-10-05T17:11:05.400Z,36.8401,-98.0299,2.6
2014-10-06T02:18:22.100Z,36.125,-97.242,2.5
2014-10-06T06:12:31.900Z,36.7703,-98.003,2.7
2014-10-06T07:24:20.400Z,36.3819,-97.3597,2.6
2014-10-06T07:39:50.200Z,36.2115,-96.7104,2.9
2014-10-06T07:44:59.400Z,36.2206,-97.5462,2.7
2014-10-06T20:34:39.000Z,36.7685,-98.0039,2.9
2014-10-07T08:43:37.600Z,36.2144,-96.7293,2.5
2014-10-07T12:03:52.700Z,36.3156,-97.0331,3.1
2014-10-07T12:14:45.800Z,36.3154,-97.0335,2.8
2014-10-07T16:13:47.100Z,35.8209,-97.4328,2.6
2014-10-07T16:51:13.100Z,35.9474,-96.7642,4
2014-10-07T17:02:45.700Z,35.9528,-96.7775,2.5
2014-10-07T17:57:31.500Z,35.9451,-96.7572,2.6
2014-10-07T18:55:45.100Z,35.7485,-97.1228,2.5
2014-10-07T20:47:05.500Z,35.8056,-97.4519,2.5
2014-10-07T23:57:39.400Z,35.944,-96.779,3
2014-10-08T01:48:28.000Z,35.7505,-97.1204,3.2
2014-10-08T02:04:12.500Z,36.4751,-97.1692,2.6
2014-10-08T05:42:01.900Z,35.7474,-97.1174,2.7
2014-10-08T09:38:45.500Z,35.8188,-97.434,2.5
2014-10-08T11:40:58.700Z,35.7503,-97.1216,2.8
2014-10-08T13:41:44.100Z,36.4821,-97.7637,2.6
2014-10-08T18:18:09.400Z,36.4848,-97.7508,2.7
2014-10-08T19:44:12.600Z,36.1773,-97.2558,3.3
2014-10-09T02:11:32.800Z,36.4863,-97.7519,2.6
2014-10-09T07:24:27.200Z,36.4827,-97.7523,2.5
2014-10-09T09:59:38.200Z,36.4771,-97.1668,2.7
2014-10-09T10:19:55.100Z,36.8496,-97.8607,2.8
2014-10-09T17:52:52.300Z,35.9517,-96.7801,2.5
2014-10-09T18:18:11.600Z,35.819,-97.434,2.5
2014-10-09T20:30:24.500Z,36.9063,-98.2295,2.5
2014-10-10T04:34:31.500Z,35.9461,-96.7845,2.9
2014-10-10T07:38:35.400Z,35.8181,-97.4177,3
2014-10-10T07:55:45.600Z,35.8173,-97.4168,2.6
2014-10-10T13:51:21.000Z,35.9466,-96.7594,4.2
2014-10-10T16:13:40.400Z,35.7534,-97.1243,2.8
2014-10-10T16:18:24.700Z,35.7503,-97.1212,3.2
2014-10-10T17:09:50.100Z,35.7442,-97.1229,2.6
2014-10-10T17:26:20.500Z,35.7476,-97.1228,3.1
2014-10-11T14:05:02.800Z,35.7448,-97.1134,2.6
2014-10-11T14:20:58.200Z,36.6477,-97.664,2.8
2014-10-11T17:29:24.500Z,36.4476,-97.0585,2.8
2014-10-11T17:47:51.300Z,35.5921,-97.3818,2.6
2014-10-11T23:46:14.100Z,36.4784,-97.165,2.6
2014-10-12T09:14:28.300Z,36.0027,-97.0665,2.5
2014-10-12T18:12:34.200Z,35.9427,-96.765,2.5
2014-10-12T19:40:43.000Z,36.6702,-98.3018,3
2014-10-12T22:09:28.400Z,35.9415,-96.7586,2.7
2014-10-12T22:11:20.600Z,35.9415,-96.7619,2.9
2014-10-13T00:31:45.400Z,36.2851,-96.923,2.7
2014-10-13T01:44:30.100Z,36.2869,-96.9192,3.2
2014-10-13T02:25:37.800Z,35.7727,-97.4873,2.6
2014-10-13T08:58:19.500Z,36.6512,-97.9235,3.1
2014-10-13T11:08:13.800Z,36.6945,-98.0371,2.5
2014-10-13T11:40:03.200Z,36.668,-98.1988,2.9
2014-10-13T12:24:54.200Z,35.7341,-97.5254,3.2
2014-10-13T16:03:11.590Z,36.82,-97.718,3
2014-10-13T19:10:14.900Z,35.8176,-97.4203,2.6
2014-10-13T21:18:48.500Z,36.6996,-98.0366,2.6
2014-10-14T01:07:03.200Z,36.4815,-98.5251,2.7
2014-10-14T01:18:06.800Z,35.4777,-97.3543,3
2014-10-14T03:53:38.500Z,36.2397,-96.7084,2.5
2014-10-14T04:55:44.800Z,36.5189,-98.4728,3.3
2014-10-14T05:06:01.300Z,35.813,-97.4106,3.1
2014-10-14T05:07:28.400Z,35.8124,-97.4151,2.5
2014-10-14T06:26:18.800Z,36.6573,-97.9028,3.3
2014-10-14T18:28:32.100Z,36.3507,-97.0931,3.1
2014-10-15T08:48:47.500Z,35.725,-97.2141,2.9
2014-10-15T09:51:16.200Z,36.5032,-99.0519,3.5
2014-10-15T11:31:07.700Z,36.561,-97.8351,2.7
2014-10-15T12:33:39.300Z,36.3337,-97.5823,3
2014-10-15T22:16:24.700Z,36.739,-97.8896,2.9
2014-10-16T06:21:15.700Z,36.2532,-97.4858,2.5
2014-10-16T09:03:56.300Z,36.2052,-97.5324,2.5
2014-10-16T09:21:27.300Z,36.2101,-97.5338,2.5
2014-10-16T13:33:15.800Z,36.4987,-99.0315,2.5
2014-10-16T13:39:49.100Z,36.8439,-97.7521,2.6
2014-10-16T16:51:15.200Z,36.7417,-98.3585,2.6
2014-10-16T22:19:08.400Z,36.211,-97.5329,2.6
2014-10-16T23:07:08.600Z,36.2045,-97.5401,2.8
2014-10-16T23:10:03.600Z,36.2072,-97.5344,2.5
2014-10-17T02:13:06.200Z,36.8591,-98.0256,2.8
2014-10-17T02:56:32.100Z,36.2098,-97.5325,2.7
2014-10-17T04:09:25.700Z,36.5081,-99.0416,2.9
2014-10-17T05:21:21.000Z,36.3561,-97.0914,2.6
2014-10-17T05:25:23.400Z,36.2128,-97.5383,2.6
2014-10-17T05:26:04.200Z,36.2153,-97.5373,2.6
2014-10-17T07:11:02.700Z,36.4924,-99.054,2.9
2014-10-17T07:59:42.500Z,36.8448,-97.8835,2.5
2014-10-17T08:49:37.800Z,36.5042,-99.0668,3.1
2014-10-17T09:27:33.000Z,36.5044,-99.049,2.6
2014-10-17T12:43:48.800Z,36.5052,-99.0832,3
2014-10-17T12:51:54.900Z,36.5098,-99.0321,3.1
2014-10-17T13:33:14.400Z,36.8591,-97.9043,2.5
2014-10-17T15:11:23.400Z,35.8185,-97.415,3.2
2014-10-17T15:15:24.700Z,35.8146,-97.4151,2.5
2014-10-17T16:47:41.700Z,36.5133,-99.0507,3.2
2014-10-17T16:56:42.300Z,36.2135,-97.5384,3.3
2014-10-17T17:42:08.600Z,36.5022,-99.0462,2.6
2014-10-17T18:16:20.000Z,36.4957,-99.066,2.8
2014-10-17T19:17:41.900Z,36.3552,-97.0915,2.5
2014-10-18T03:34:03.300Z,36.0856,-97.0351,2.8
2014-10-18T12:34:23.800Z,36.5076,-99.0579,3
2014-10-18T19:26:13.200Z,36.2042,-97.5339,3
2014-10-19T01:16:13.100Z,36.2852,-96.9284,3.4
2014-10-19T01:49:44.100Z,36.2821,-96.9302,3
2014-10-19T03:04:01.000Z,36.2797,-96.9232,3
2014-10-19T17:11:17.000Z,36.4931,-99.0461,3
2014-10-19T22:26:25.400Z,36.3533,-97.0904,2.5
2014-10-20T02:39:28.700Z,36.6778,-98.1507,2.6
2014-10-20T06:41:42.800Z,36.6104,-97.8128,2.7
2014-10-20T15:20:54.100Z,35.947,-96.7857,2.5
2014-10-20T15:35:29.500Z,36.6799,-98.1584,3
2014-10-20T16:41:46.200Z,35.9468,-96.7819,2.8
2014-10-20T20:02:25.090Z,35.9549,-96.7862,2.9
2014-10-20T20:34:16.000Z,35.4166,-96.5579,3.5
2014-10-20T21:33:11.300Z,35.6059,-97.2093,2.8
2014-10-20T23:10:11.600Z,36.8252,-97.7227,2.5
2014-10-21T00:46:17.800Z,36.7435,-97.8837,3.3
2014-10-21T03:14:59.200Z,36.7432,-97.8879,2.6
2014-10-21T05:38:08.800Z,36.1683,-97.3062,2.5
2014-10-21T08:55:46.200Z,36.6352,-97.7001,3
2014-10-21T09:05:19.000Z,36.8949,-97.9668,2.7
2014-10-21T09:39:37.900Z,35.607,-97.212,2.5
2014-10-21T09:40:45.000Z,36.3078,-96.8619,2.6
2014-10-21T09:41:56.500Z,35.9488,-96.7811,2.5
2014-10-21T09:57:23.000Z,36.5135,-99.0161,2.6
2014-10-21T13:27:12.100Z,36.7376,-98.0956,2.5
2014-10-21T16:18:32.500Z,36.5064,-99.0302,2.7
2014-10-21T16:34:02.700Z,36.5087,-99.0396,2.6
2014-10-21T19:48:48.400Z,36.7675,-98.0579,2.9
2014-10-22T13:31:37.000Z,35.9674,-97.3696,2.6
2014-10-22T15:03:35.900Z,35.9668,-97.3685,2.9
2014-10-22T15:58:22.200Z,36.5028,-99.0603,3.5
2014-10-22T16:04:47.600Z,36.5118,-99.0454,2.8
2014-10-22T16:19:26.000Z,36.5012,-99.0867,2.5
2014-10-22T22:31:29.800Z,36.4994,-99.0632,3.2
2014-10-23T01:25:51.800Z,35.7363,-97.386,2.5
2014-10-23T02:58:34.700Z,36.1218,-97.6318,2.9
2014-10-23T03:36:12.800Z,35.6038,-97.2163,2.6
2014-10-23T04:47:03.800Z,36.8282,-98.2726,2.6
2014-10-23T04:53:40.800Z,36.7611,-98.0672,2.5
2014-10-23T05:41:10.700Z,36.4895,-99.0788,2.6
2014-10-23T06:06:22.900Z,36.4238,-97.0324,2.7
2014-10-23T07:06:03.000Z,36.6797,-97.7149,3.1
2014-10-23T08:24:48.300Z,36.2729,-97.262,2.5
2014-10-23T09:30:14.000Z,36.6349,-98.2056,2.6
2014-10-23T21:02:06.800Z,36.8504,-98.2748,2.5
2014-10-24T11:14:36.300Z,35.8624,-97.305,2.5
2014-10-24T11:18:09.900Z,35.5937,-97.377,2.5
2014-10-24T17:39:45.900Z,36.5058,-99.0444,2.5
2014-10-24T19:43:55.000Z,36.4761,-99.1392,2.5
2014-10-24T22:50:37.200Z,35.9647,-97.3686,2.5
2014-10-25T00:24:50.800Z,36.3641,-97.0179,2.7
2014-10-25T04:37:45.300Z,36.1281,-97.247,2.6
2014-10-25T12:36:15.000Z,35.8596,-97.3044,3.1
2014-10-25T14:42:53.800Z,36.9573,-97.7974,2.5
2014-10-25T15:38:54.500Z,36.5907,-97.8207,2.6
2014-10-25T16:36:15.600Z,35.9457,-96.7854,2.7
2014-10-25T17:10:54.300Z,35.5446,-97.2373,3.2
2014-10-25T18:11:34.500Z,36.8603,-97.8825,2.5
2014-10-25T18:34:20.600Z,36.7932,-97.7502,2.6
